origen;url;titulo;precio;moneda;marca;modelo;hp_motor;anio;formas_pago;ubicacion;condicion;descripcion;precio_nor
Agrofy;https://www.agrofy.com.ar/tractor-deuz-a85-con-duales-modelo-m2114-m-buen-estado.html;Tractor Deuz A85 con Duales Modelo M2114 M Buen Estado;23000;U$;Deutz- Fahr;M2114;;;A Convenir.;Cañuelas, Buenos Aires;Usado;Tractor deuz A85 con duales,MODELO M2114 original de fábrica,funciona perfecto,listo para trabajar,LAS DUALES NO SE VEN EN LA FOTO PERO SE ENTREGAN CON LA UNIDAD,SE LE SACARON PARA PODER TRASLADARLO,YA QUE SOBRESALEN DEL ANCHO DEL TRANSPORTE,SEA CAMION O CARRETON. PRECIO + IVA 10,5% ( SE PASA A PESOS SEGUN DOLAR BILLETE DEL DIA DE LA OPERACION,A PRECIO INTERMEDIO ENTRE COMPRADOR Y VENDEDOR ) DOLAR BILLETE CONTADO CONSULTAR BONIFICACION;23000.0
Agrofy;https://www.agrofy.com.ar/new-holland-t7-215-con-piloto.html;New Holland T7.215, Con Piloto;120000;U$;New Holland;T7.215,;;;Entrega + Financiación.;Villa Trinidad, Santa Fe;Usado;Semi power shift, rodado radial;120000.0
Agrofy;https://www.agrofy.com.ar/john-deere-7500-con-tres-puntos.html;John Deere 7500, Con Climatizador;65000;U$;John Deere;7500;;;Entrega + Financiación.;General Belgrano, Buenos Aires;Nuevo;"sin patentar, cabina Bad&eacute;n con climatizador, bien de cubiertas, el a&ntilde;o pasado le pusieron turbo nuevo y le hicieron inyeccion.";65000.0
Agrofy;https://www.agrofy.com.ar/massey-ferguson-680-a-o-2005-378330.html;Massey Ferguson 680 - Año 2005;60000;U$;Massey Ferguson;680;;2005.0;Entrega + Financiación, Financiado, Descuento efectivo, Cheques, Acepta canje.;Coronel Moldes, Córdoba;Usado;Motor reparado COMPLETO Cabina original A/A Estado general muy bueno;60000.0
Agrofy;https://www.agrofy.com.ar/massey-ferguson-4283-378623.html;Tractor Massey Ferguson 4283;70000;U$;Massey Ferguson;4283;;;Entrega + Financiación, Cuotas, Cheques, A Convenir.;San Juan, San Juan;Nuevo;"Estado semi nuevo.Primer due&ntilde;o.Excelente estado realmente.";70000.0
Agrofy;https://www.agrofy.com.ar/tractor-new-holland-7030-379401.html;Tractor New Holland 7030;62500;U$;New Holland;7030;;;Acepta canje.;Morteros, Córdoba;Usado;"HP: 165 PRECIO M&Aacute;S IVA";62500.0
Agrofy;https://www.agrofy.com.ar/tractor-new-holland-tm135-379405.html;Tractor New Holland Tm135;40000;U$;New Holland;Tm135;;;Acepta canje.;Morteros, Córdoba;Usado;"HP: 135 PRECIO M&Aacute;S IVA";40000.0
Agrofy;https://www.agrofy.com.ar/pauny-evo-280a-381042.html;Pauny Evo 280A;55000;U$;Pauny;280A;;;A Convenir.;Emilio V. Bunge, Buenos Aires;Usado;"Hidr&aacute;ulico centro cerrado Precio tractor sin pala frontal (con opci&oacute;n de venta)";55000.0
Agrofy;https://www.agrofy.com.ar/tractor-valtra-a990-379420.html;Tractor Valtra A990;38000;U$;Valtra;A990;;;Acepta canje.;Carlos Pellegrini, Santa Fe;Usado;"HP: 90 PRECIO M&Aacute;S IVA";38000.0
Agrofy;https://www.agrofy.com.ar/tractor-zanello-4200-382014.html;Tractor Zanello 4200;38000;U$;Zanello;4200;;;A Convenir.;Las Varillas, Córdoba;Usado;"Cambio de retenes, cambio de filtros, cambio de aceite hidr&aacute;ulico y aceite de motor, cuenta con todas las protecciones y tiene rastrillo de 3 mts por 1 mts de alto con topador y chapa frontal desmontable (opcional). Precio a tratar tel. 3533 686126";38000.0
Agrofy;https://www.agrofy.com.ar/fiat-180-90-excelente-unico.html;Fiat 180 90 Excelente Unico;55000;U$;Fiat;180;;;A Convenir.;Coronel Pringles, Buenos Aires;Nuevo;"Fiat 180 90 3300hs originales original todo -pintura , gomas ,motor caja todo de fabrica Esta en coronel pringles. Prov. Bs.as Unico due&ntilde;o Como nuevo . Tengo video en marcha. precio 55000 Puedo permutar por algo de mi interes de la mitad de valor o menos tomo hacienda de la zona NO TENGO FINANCIACION PROPIA";55000.0
Agrofy;https://www.agrofy.com.ar/tractor-pauny-500-a-o-2008-382419.html;Tractor Pauny 500 Año 2008;57500;U$;Pauny;500;;2008.0;Entrega + Financiación, A Convenir.;San Carlos de Bolivar, Buenos Aires;Usado;"Tractor Pauny 500 A&ntilde;o 2008 &ndash; Excelente estado Descripci&oacute;n: Tractor Pauny 500 &ndash; A&ntilde;o 2008 Horas de uso: 15.200 Centro hidr&aacute;ulico abierto Aire acondicionado Rodado: 23.1.30 Ubicaci&oacute;n: Bol&iacute;var, Buenos Aires Valor: U$S 67.500 Financiaci&oacute;n: 40% y 2 cuatrimestres Consultas al: 0236 15-432-5318 &iexcl;Listo para trabajar en tu campo! #lpmagro #Pauny #Tractores #MaquinariaAgr&iacute;cola #campoargentino #tractoresusados #maquinariausada #agroargentina #productoresagropecuarios #negociosagropecuarios #pauny500 #VentaDeTractores #maquinariapesada #CampoProductivo #tractorenventa #paunyargentina";57500.0
Agrofy;https://www.agrofy.com.ar/john-deere-2140-382674.html;John Deere 2140;28000;U$;John Deere;2140;;;Entrega + Financiación.;Laguna Larga, Córdoba;Usado;"John Deere 2140. Pintura original. Doble comando hidr&aacute;ulico. Excelente estado general. Se desconoce el a&ntilde;o. USD 28000. Billetes.+3% Financiaci&oacute;n: entrega del 40% y resto 2 cuotas semestrales.";28000.0
Agrofy;https://www.agrofy.com.ar/tractor-valmet-1880-382782.html;Tractor Valmet 1880;42500;U$;Valmet;1880;180.0;;Entrega + Financiación, Cuotas, Cheques, A Convenir.;Río Tercero, Córdoba;Usado;TRACTOR USADO MARCA VALMET, MODELO 1880S, CON CABINA, CONTROL REMOTO DOBLE, TOMA DE FUERZA, 180 HP, RODADO TRASERO 24.5X32. PRECIO MAS I.V.A;42500.0
Agrofy;https://www.agrofy.com.ar/tractor-valmet-1380-383724.html;Tractor Valmet 1380;36200;U$;Valmet;1380;;;Acepta canje.;Victoria, Entre Ríos;Usado;"PRECIO M&Aacute;S IVA";36200.0
Agrofy;https://www.agrofy.com.ar/tractor-massey-ferguson-1215-con-rodados-24-5x32.html;"Tractor Massey Ferguson 1215 Con Rodados 24-5X32""";20000;U$;Massey Ferguson;1215;;1979.0;Cheques, A Convenir.;Casilda, Santa Fe;Usado;"TRACTOR MASSEY FERGUSON 1215 A&Ntilde;O 1979, CON MOTOR PERKINS TURBO FASE 2, CABINA, ROD. 24-5X32"" Y 1100X16"", TOMA DE FUERZA DOBLE EMBRAGUE. BUEN ESTADO GENERAL. DISPONIBLE PARA ENTREGA INMEDIATA. Precio m&aacute;s iva 10,5 %.";20000.0
Agrofy;https://www.agrofy.com.ar/tractor-john-deere-6145j-384492.html;Tractor John Deere 6145J;86000;U$;John Deere;6145J;;;Acepta canje.;San Justo, Santa Fe;Usado;"PRECIO M&Aacute;S IVA";86000.0
Agrofy;https://www.agrofy.com.ar/tractor-case-farmall-95-385080.html;Tractor Case Farmall 95;41000;U$;Case IH;95;;;Acepta canje.;Totoras, Santa Fe;Usado;"PRECIO M&Aacute;S IVA";41000.0
Agrofy;https://www.agrofy.com.ar/jd-6165-a-o-2013-muy-bueno.html;Jd 6165 Año 2013 Muy Bueno;108000;U$;John Deere;6165;;2013.0;Entrega + Financiación, Cuotas, Financiación de fábrica, Financiado, Acepta canje.;Firmat, Santa Fe;Usado;"BUENA OPORTUNIDAD JD 6165 LISTO PARA TRABAJAR A&Ntilde;O 2013/Full gomas radiales/ 10300 hs DISPONIBLE PARA REVISAR sin compromiso. Zona Firmat Santa Fe CON UNA ENTREGA DEL 30% (mas o menos) SE ENTREGA Y EL SALDO ES A CONVENIR. FINANCIACI&Oacute;N PARTICULAR Consultas Whatssap 351 750-4362";108000.0
Agrofy;https://www.agrofy.com.ar/deutz-a-70-a-o-1966-direc-hidraulica-lev-hid-c-doble.html;Deutz A 70 Año 1966 Direc. Hidraulica Lev. Hid C/ Doble;100;$;Deutz- Fahr;70;;1966.0;A Convenir.;Teodelina, Santa Fe;Usado;"Deutz A 70 a&ntilde;o 1966 direc. Hidraulica Lev. Hid c/ doble";0.06666666666666667
Agrofy;https://www.agrofy.com.ar/tractor-deutz-85-385587.html;Tractor Deutz 85;12000;U$;Deutz- Fahr;85;;;Financiado, Descuento efectivo, A Convenir.;Venado Tuerto, Santa Fe;Usado;Caja de 4TA ALTA Y BAJA;12000.0
Agrofy;https://www.agrofy.com.ar/new-holland-tl-75-con-pala.html;New Holland Tl-75 Con Pala;40000;U$;New Holland;75;;;A Convenir.;Crespo, Entre Ríos;Usado;"Tractor NEW HOLLAND TL-75 4x4 Cabina Soid Elevador frontal LF Con tres puntos Rodados 14,9 x 24"" y 18,4 x 34""";40000.0
Agrofy;https://www.agrofy.com.ar/tractor-john-deere-3530-oportunidad.html;Tractor John Deere 3530 - Precio Especial Contado;22000;U$;John Deere;3530;;;A Convenir.;Carnerillo, Córdoba;Usado;"Cabinado Rod 18.4-34 Estado general muy bueno Consultar precio especial por financiaci&oacute;n a medida";22000.0
Agrofy;https://www.agrofy.com.ar/tractor-john-deere-7505dt.html;Tractor John Deere 7505Dt;73000;U$;John Deere;7505Dt;;;Financiado, A Convenir.;Pigüé, Buenos Aires;Usado;TRACTOR JOHN DEERE 7505DT, CABINA ORIGINAL, RODADO SIMPLE 23.1X30GOMAS MUY BUENAS, SIN AA/CC;73000.0
Agrofy;https://www.agrofy.com.ar/tractor-case-mxm165.html;Tractor Case Mxm165 - Precio Especial Contado;60000;U$;Case IH;Mxm165;;;Acepta canje, A Convenir.;Laboulaye, Córdoba;Usado;"Rodado trasero dual 20.8-38 10800 horas Muy buen estado Con cabina Original Aire Acondicionado Muy buen estado Consultar precio con financiaci&oacute;n a medida";60000.0
Agrofy;https://www.agrofy.com.ar/tractor-case-ih-mxm-150-a-o-2008-386466.html;Tractor Case Ih Mxm 150 - Año 2008;72000;U$;Case IH;150;;2008.0;A Convenir.;Totoras, Santa Fe;Usado;"CONSULTA EN TU SUCURSAL M&Aacute;S CERCANA TOTORAS, SANTA FE: 3476 697580 / 3476 606719 / 3476 693091 MARCOS JU&Aacute;REZ, C&Oacute;RDOBA: 3472 504309 / 3472 610910 VENADO TUERTO, SANTA FE: 3462 411000 / 3462 634116 / 3476 589666 / 3462 661090 VICTORIA, ENTRE R&Iacute;OS: 3436 613061 GUALEGUAYCH&Uacute;, ENTRE R&Iacute;OS: 3446 594286";72000.0
Agrofy;https://www.agrofy.com.ar/tractor-massey-ferguson-1185-386392.html;Tractor Massey Ferguson 1185;16500;U$;Massey Ferguson;1185;;;Entrega + Financiación.;Hernando, Córdoba;Usado;TRACTOR USADO MARCA MASSEY FERGUSON MODELO 1185, TRACCION SIMPLE, CON CABINA, TOMA DE FUERZA, CONTROL REMOTO SIMPLE.;16500.0
Agrofy;https://www.agrofy.com.ar/tractor-massey-ferguson-6480-mod-2008.html;Tractor Massey Ferguson 6480. Mod 2008;75000;U$;Massey Ferguson;2008;;2008.0;A Convenir.;Realico, La Pampa;Usado;"Diesel Lange, concesionario John Deere. Visite nuestra red de sucursales y encuentre las mejores alternativas en tractores, cosechadoras, sembradoras, equipos de forrajes, pulverizadoras, extractoras, embolsadoras, repuestos, reparaciones y tecnolog&iacute;a de precisi&oacute;n. Diesel Lange, su alternativa en maquinar&iacute;as nuevas y usadas, repuestos y servicio. *Precio de lista en U$D sin IVA - Consulte diferentes bonificaciones y planes de financiaci&oacute;n vigentes. Los valores expresados podr&aacute;n sufrir modificaciones sin previo aviso. TMF6480FD01";75000.0
Agrofy;https://www.agrofy.com.ar/tractores-pauny-0km-financiacion.html;Tractor Pauny Novo 500/540/580Ie Tracción Doble;145451,15;U$;Pauny;500/540/580Ie;;;Entrega + Financiación, Cuotas, Financiado, Cheques, Acepta canje, Tasa en Dólares, Tasa en Pesos.;La Picada, Entre Ríos;Usado;Precio De Publicacion Equivalente a Novo 540 18,4x34 Rodados Disponibles Con Respectivo Precio Final: NOVO ARTICULADO 500 Rodado 18,4x34 Simple -- U$D 130.412,10 Rodado 18,4x34 Dual -- U$D 140.964,85 Rodado 18,4x38 Simple -- U$D 132.102,75 Rodado 18,4x38 Dual -- U$D 144.290,90 Rodado 23,1x30 Simple -- U$D 132.986,75 Rodado 24,5x32 Simple -- U$D 134.080,70 NOVO ARTICULADO 540 Rodado 18,4x34 Simple -- U$D 134.909,45 Rodado 18,4x34 Dual -- U$D 145.451,15 Rodado 18,4x38 Simple -- U$D 136.578,00 Rodado 18,4x38 Dual -- U$D 148.788,25 Rodado 23,1x30 Simple -- U$D 137.484,10 Rodado 24,5x32 Simple -- U$D 138.589,10 NOVO ARTICULADO 580ie Rodado 18,4x34 Simple -- U$D 160.313,40 Rodado 18,4x34 Dual -- U$D 170.877,20 Rodado 18,4x38 Simple -- U$D 161.993,00 Rodado 18,4x38 Dual -- U$D 174.181,15 Rodado 23,1x30 Simple -- U$D 162.877,00 Rodado 24,5x32 Simple -- U$D 163.993,05 Consultanos Por Financiacion Tomamos Usados No Tomamos Cosechadoras Ni Sembradoras;145451.15
Agrofy;https://www.agrofy.com.ar/tractor-brumby-604f.html;Tractor Brumby 604F;15900;U$;Brumby;604F;60.0;;A Convenir.;Paso de los Libres, Corrientes;Usado;"Tractor tipo Vi&ntilde;atero de trocha angosta, 60hp, 4x4, con tres puntos";15900.0
Agrofy;https://www.agrofy.com.ar/tractor-john-deere6115j-doble-traccion.html;Tractor John Deere6115J Doble Traccion;151000;U$;John Deere;6115J;;;Entrega + Financiación, Financiado, Tasa en Dólares.;Paraná, Entre Ríos;Usado;TRACTOR JOHN DEERE 6115J DOBLE TRACCION CERO HORAS A RETIRAR CONCESIONARIO;151000.0
Agrofy;https://www.agrofy.com.ar/tractor-h080-4wd-con-cabina.html;Tractor H080 4wd con Cabina;48718;U$;Roland H;H080;;;A Convenir.;Cañuelas, Buenos Aires;Usado;Motor 4 cilindros, inyección directa, diesel, turbo Doble tracción Peso: 2850kg Dimensiones generales: 4080x1970x290 Caja de transmisión: 12 de avance + 12 de retroceso Embrague seco, doble efecto, independiente Frenos en seco Dirección hidráulica Velocidad máxima: 33,5 km/h Elevador 3 puntos de alta presión, 2200kg en punto de enganche 3 salidas hidráulicas, 33 L/min;48718.0
Agrofy;https://www.agrofy.com.ar/tractor-roland-h-160t-cabinado.html;Tractor Roland H 160t Cabinado;104124;U$;Roland H;160t;;;A Convenir.;Cañuelas, Buenos Aires;Usado;Motor 6 cilindros, inyección common rai, turbo intercooler Doble tracción Peso: 6340kg Dimensiones generales: 4900x2370x3220 Caja de transmisión: 16 de avance + 8 de retroceso Embrague seco, doble efecto, independiente Frenos húmedos Dirección hidráulica Velocidad máxima: 37 km/h Elevador 3 puntos de alta presión, 4700kg en punto de enganche Cámara 360° 4 salidas hidráulicas, 80 L/min Radiador hidráulico;104124.0
Agrofy;https://www.agrofy.com.ar/chery-380262.html;Chery;49100;U$;Chery;;115.0;;Cheques, Acepta canje.;Armstrong, Santa Fe;Usado;Chery 115 hp Rodado 23-1-30;49100.0
Agrofy;https://www.agrofy.com.ar/tractor-john-deere-7810-384494.html;Tractor John Deere 7810;72400;U$;John Deere;7810;;;Acepta canje.;Paraná, Entre Ríos;Usado;"PRECIO M&Aacute;S IVA";72400.0
Agrofy;https://www.agrofy.com.ar/tractor-hanomag-35-hp-parquero.html;Tractor Hanomag 35 Hp Parquero Nuevo;10600;U$;Hanomag;35;35.0;;Acepta canje.;San Pedro, Buenos Aires;Nuevo;"Tel&eacute;fono para comunicarse: 3329-592874 (Alejandro). Modelo: 300 P Caracteristicas Especiales Neum&aacute;ticos: Delanteros: 26"" - 5' - 12' - Traseros: 11' - 2 ' - 20' Direcci&oacute;n: Hidraulica Salida Hidr&aacute;ulica: 1 Salida con cierre Rapido Fuerza de Levante: 600 Kg. Tipo de Levante: Levante Trasero de 3 pts. - Categori&shy;a ""0"" Velocidad Toma de Fuerza: 540 / 1000 rpm Eje Toma de Fuerza: 35 mm - 6 Estri&shy;as Largo: 2.90 m (si incluir lastre frontal) Ancho: 1.47 m Alto: 1.50 m Distancia entre Ejes: 1.57 m Trocha Delantera: 1100 - 1200 - 1300 mm (ajustable) Trocha Trasera: 1150-1200-1300-1350 mm (ajustable) Despeje del Suelo (desde base transmisi&oacute;n): 347.5 mm (c/rueda 9.5' - 24' ) Peso: 1150 Kg. Techo / arco anti-vuelco: Arco de seguridad Anti-vuelco Lastre: Delantero 60Kg - Trasero 140 Kg. Torque: 15 / 1640 Potencia Toma de Fuerza (KW/HP): 16.5 / 22 Velocidades: 8 Adelante + 2 atras - (Alta y baja) Marcha 1: Baja:1.96 Km/h - Alta: 2.99 Km/h Marcha 2: Baja: 4.68 Km/h - Alta: 6.45 Km/h Marcha 3: Baja: 9.05 Km/h - Alta:13.79 Km/h Marcha 4: Baja: 21.64 Km/h - Alta:29.83 Km/h Marcha 5: - Reversa 1: Baja: 2.58 Km/h - Alta: 11.91 Km/h Reversa 2: - Motor Modelo: Hanomag Motor Tipo: Diesel - Refrigerado por Agua Motor Cilindros: 3 Tipo de c&aacute;mara de combusti&oacute;n: Inyeccion Directa Motor carrera de pistones: 100 x 105 mm / 85 x 90 mm Potencia nominal (KW/HP): 21 / 35 M&aacute;ximas revoluciones (rpm): 2650 Consumo nominal de Combustible: 4.85 L/h Aspiraci&oacute;n nominal: Natural Transmisi&oacute;n: Doble Embrague Tipo Sistema El&eacute;ctrico: 12 V - Cable Simple - Negativo a tierra Sistema de Arranque: Bujia de pre Calentamiento Tanque: 21.0 L";10600.0
Agrofy;https://www.agrofy.com.ar/tractor-john-deere-7500-383069.html;Tractor John Deere 7500;60;U$;John Deere;7500;143.0;1996.0;A Convenir.;San Pedro, Buenos Aires;Usado;"John Deere 7500 &ndash; Cosechadora de Forraje 1996 🚜 Caracter&iacute;sticas principales: Motor: John Deere 3179T, 6 cilindros, 6.8 L, 143 hp . A&ntilde;o: 1996 Direcci&oacute;n: Hidr&aacute;ulica, f&aacute;cil maniobrabilidad. Transmisi&oacute;n: 3 velocidades, ideal para trabajo continuo. Estado: Muy bueno, lista para trabajar. Extras y ventajas: Cosechadora autopropulsada de alto rendimiento. Dise&ntilde;ada para eficiencia en cosecha de forraje. Sistema hidr&aacute;ulico confiable. 💰 Precio: Consultar ✅ &iexcl;Oportunidad para profesionales del campo que buscan un equipo potente y confiable";60.0
Agrofy;https://www.agrofy.com.ar/tractor-john-deere-5090-mod-2016.html;Tractor John Deere 5090 Mod.2016;39000;U$;John Deere;2016;;2016.0;Financiado, A Convenir.;Realicó, La Pampa;Usado;"Diesel Lange, concesionario John Deere. Visite nuestra red de sucursales y encuentre las mejores alternativas en tractores, cosechadoras, sembradoras, equipos de forrajes, pulverizadoras, extractoras, embolsadoras, repuestos, reparaciones y tecnolog&iacute;a de precisi&oacute;n. Diesel Lange, su alternativa en maquinar&iacute;as nuevas y usadas, repuestos y servicio. Precio con 10% de descuento v&aacute;lido en operaciones sin entrega de usado Precio de lista en U$D sin IVA. Consulte por bonificaciones adicionales, planes de financiaci&oacute;n vigentes y disponibilidad. Los valores pueden modificarse sin previo aviso.";39000.0
Agrofy;https://www.agrofy.com.ar/tractor-mf-1078-cab-c-remoto-toma-de-fza-cub-80-x100.html;Tractor Mf 1078 Cab C Remoto-Toma De Fza Cub 80 X100;1200;$;Massey Ferguson;1078;;1978.0;A Convenir.;Serodino, Santa Fe;Usado;"Tractor Massey Ferguson 1078 a&ntilde;o 1978 con Cabina, Toma de Fuerza y C Remoto, cubiertas con 80% de vida util.. Interesados reales, se puede enviar video.-";0.8
Agrofy;https://www.agrofy.com.ar/tractor-fiat-dt-880.html;Tractor Fiat Dt 880;35000;$;Fiat;880;;;A Convenir.;Urdinarrain, Entre Ríos;Usado;FIAT DT 880 DOBLE TRACCION;35000.0
Agrofy;https://www.agrofy.com.ar/tractor-zanello-460-a-o-1999-con-motor-cummins.html;Tractor Zanello 460 Año 1999 Con Motor Cummins;44000;U$;Zanello;460;;1999.0;Entrega + Financiación, Financiado, Cheques, Acepta canje, A Convenir.;Arrecifes, Buenos Aires;Usado;"Tractor Zanello 460 a&ntilde;o 1999 con motor Cummins, toma de fuerza original, doble comando, en excelente estado general.";44000.0
Agrofy;https://www.agrofy.com.ar/tractor-fiat-780-ultima-serie-con-pala-382065.html;Tractor Fiat 780 Ultima Serie Con Pala;0,1;$;Fiat;780;;;A Convenir.;Coronel Pringles, Buenos Aires;Usado;"FIAT 780 ULTIMA SERIE CON PALA Y ESTRUCTURA PARA LEVANTAR ROLLOS, TOMA DE FUERZA CON REDUCCION, ALTA Y BAJA, DIRECCION HIDRAULICA, ARRANQUE ELECTRICO. UNICO DUE&Ntilde;O, MUY BUENO, UBICACION CORONEL PRINGLES";6.666666666666667e-05
Agrofy;https://www.agrofy.com.ar/tractor-john-deere-8345r-345-hp-4wd-dual-2016-385428.html;Tractor John Deere 8345R, 345 Hp, 4Wd, Dual, 2016;270000;U$;John Deere;8345R,;345.0;2016.0;Entrega + Financiación.;Venado Tuerto, Santa Fe;Usado;"Tractor John Deere 8345R HP: 345HP Tracci&oacute;n: 4WD. Rodado: Dual A&ntilde;o: 2016 HS: 13.8000 Estado: muy bueno Ricardo Venturino, Concesionario oficial John Deere. Visite nuestros puntos de ventas (Isla Verde, Arias, Venado Tuerto, Casilda, Marcos Juarez, Justiniano Posse, Las Varillas y Bell Ville) y encuentre las mejores alternativas en Tractores, Cosechadoras, Sembradoras, Pulverizadoras, Agricultura de Precisi&oacute;n, Servicio, Repuestos y Reparaciones.";270000.0
Agrofy;https://www.agrofy.com.ar/tractor-fiat-800-380626.html;Tractor Fiat 800;6600;U$;Fiat;800;;;Entrega + Financiación, Cheques, A Convenir.;Los Toldos, Buenos Aires;Usado;"Tractor Fiat 800 Toma de fuerza Comando hidr&aacute;ulico Buen estado general U$S 7.500 (D&oacute;lar oficial) Financiaci&oacute;n disponible: 50% + 3 cuotas a 30, 60 y 90 d&iacute;as Ubicaci&oacute;n: Los Toldos, Buenos Aires Consultas al: 0236 15-432-5318 &iexcl;Listo para trabajar! No te lo pierdas. #lpmagro #tractor #fiat800 #MaquinariaAgricola #ventaagro #tractorusado #campoargentino #agro #maquinariapesada #tractoresfiat #fiatagro #fiatagricola #Agroindustria #agroargentina #FinanciacionAgro #OportunidadAgro #TractoresenVenta #lostoldos #productoragropecuario";6600.0
Agrofy;https://www.agrofy.com.ar/tractor-zanello-540c-386364.html;Tractor Zanello 540C;50000;U$;Zanello;540C;;;Descuento efectivo, A Convenir.;Pigüé, Buenos Aires;Usado;TRACTOR ZANELLO 540C, DUALES 18.4X34, GOMAS 40%, HIDRAULICO COMUN.;50000.0
Agrofy;https://www.agrofy.com.ar/tractor-massey-ferguson-7726-379716.html;Tractor Massey Ferguson 7726 En 7 Semestres Fijos De;71685000;$;Massey Ferguson;7726;;;Entrega + Financiación, Cuotas, Financiado, Cheques.;Rosario, Santa Fe;Usado;El valor publicado es de la primera cuota semestral mas gastos luego restan hasta 5 cuotas semestrales FIJAS Y EN PESOS;47790.0
Agrofy;https://www.agrofy.com.ar/tractor-bronco-giro-cero-tr500-corta-pasto.html;Tractor Bronco Giro Cero Tr500 - Corta Pasto;7900;U$;Bronco;Tr500;;;A Convenir.;Tortuguitas, Buenos Aires;Usado;Tractor Corta Pasto Bronco Giro Cero;7900.0
Agrofy;https://www.agrofy.com.ar/tractor-zanello-246699.html;Tractor Zanello 500, Bolivar, Disponible;45300;U$;Zanello;500;;1996.0;A Convenir.;San Carlos de Bolivar, Buenos Aires;Usado;"Tractor Zanello 500 a&ntilde;o 1996 , con motor Cummins, rodado dual 18,4x34, bien de articulaci&oacute;n (se reparo a&ntilde;o 2020 ) con climatizador! &iexcl;Disponible!";45300.0
Agrofy;https://www.agrofy.com.ar/tractor-john-deere-2420-381013.html;Tractor John Deere 2420;15400;U$;John Deere;2420;66.0;;Acepta canje.;San Justo, Santa Fe;Usado;"66 HP SIN PALA FRONTAL PRECIO M&Aacute;S IVA";15400.0
